400
(0, 0, 0)
(1, 0, 78)
(2, 0, 164)
(3, 0, 279)
(4, 0, 388)
(5, 0, 494)
(6, 0, 604)
(7, 0, 652)
(8, 0, 692)
(9, 0, 738)
(10, 0, 844)
(11, 0, 963)
(12, 0, 1007)
(13, 0, 1043)
(14, 0, 1099)
(15, 0, 1190)
(16, 0, 1248)
(17, 0, 1286)
(18, 0, 1336)
(19, 0, 1388)
(20, 67, 0)
(21, 67, 65)
(22, 67, 137)
(23, 67, 166)
(24, 67, 274)
(25, 67, 325)
(26, 67, 422)
(27, 67, 515)
(28, 67, 578)
(29, 67, 618)
(30, 67, 659)
(31, 67, 681)
(32, 67, 740)
(33, 67, 776)
(34, 67, 839)
(35, 67, 936)
(36, 67, 963)
(37, 67, 1054)
(38, 67, 1171)
(39, 67, 1276)
(40, 135, 0)
(41, 135, 29)
(42, 135, 75)
(43, 135, 179)
(44, 135, 280)
(45, 135, 317)
(46, 135, 391)
(47, 135, 474)
(48, 135, 495)
(49, 135, 605)
(50, 135, 635)
(51, 135, 701)
(52, 135, 763)
(53, 135, 854)
(54, 135, 961)
(55, 135, 1007)
(56, 135, 1076)
(57, 135, 1108)
(58, 135, 1197)
(59, 135, 1238)
(60, 178, 0)
(61, 178, 32)
(62, 178, 54)
(63, 178, 92)
(64, 178, 202)
(65, 178, 231)
(66, 178, 293)
(67, 178, 352)
(68, 178, 466)
(69, 178, 538)
(70, 178, 646)
(71, 178, 722)
(72, 178, 772)
(73, 178, 816)
(74, 178, 873)
(75, 178, 940)
(76, 178, 1039)
(77, 178, 1059)
(78, 178, 1128)
(79, 178, 1217)
(80, 245, 0)
(81, 245, 84)
(82, 245, 138)
(83, 245, 192)
(84, 245, 254)
(85, 245, 309)
(86, 245, 375)
(87, 245, 458)
(88, 245, 486)
(89, 245, 538)
(90, 245, 597)
(91, 245, 638)
(92, 245, 692)
(93, 245, 769)
(94, 245, 800)
(95, 245, 915)
(96, 245, 1034)
(97, 245, 1104)
(98, 245, 1165)
(99, 245, 1188)
(100, 362, 0)
(101, 362, 54)
(102, 362, 89)
(103, 362, 143)
(104, 362, 196)
(105, 362, 262)
(106, 362, 368)
(107, 362, 470)
(108, 362, 505)
(109, 362, 526)
(110, 362, 576)
(111, 362, 627)
(112, 362, 734)
(113, 362, 770)
(114, 362, 815)
(115, 362, 857)
(116, 362, 892)
(117, 362, 1001)
(118, 362, 1051)
(119, 362, 1118)
(120, 433, 0)
(121, 433, 53)
(122, 433, 110)
(123, 433, 144)
(124, 433, 192)
(125, 433, 301)
(126, 433, 338)
(127, 433, 427)
(128, 433, 539)
(129, 433, 566)
(130, 433, 653)
(131, 433, 751)
(132, 433, 793)
(133, 433, 866)
(134, 433, 898)
(135, 433, 986)
(136, 433, 1098)
(137, 433, 1212)
(138, 433, 1268)
(139, 433, 1381)
(140, 472, 0)
(141, 472, 100)
(142, 472, 165)
(143, 472, 230)
(144, 472, 304)
(145, 472, 384)
(146, 472, 490)
(147, 472, 594)
(148, 472, 673)
(149, 472, 759)
(150, 472, 867)
(151, 472, 931)
(152, 472, 954)
(153, 472, 976)
(154, 472, 1068)
(155, 472, 1180)
(156, 472, 1219)
(157, 472, 1332)
(158, 472, 1389)
(159, 472, 1488)
(160, 507, 0)
(161, 507, 73)
(162, 507, 111)
(163, 507, 158)
(164, 507, 252)
(165, 507, 282)
(166, 507, 376)
(167, 507, 406)
(168, 507, 481)
(169, 507, 503)
(170, 507, 604)
(171, 507, 711)
(172, 507, 778)
(173, 507, 876)
(174, 507, 937)
(175, 507, 1016)
(176, 507, 1100)
(177, 507, 1197)
(178, 507, 1287)
(179, 507, 1337)
(180, 593, 0)
(181, 593, 54)
(182, 593, 146)
(183, 593, 204)
(184, 593, 302)
(185, 593, 365)
(186, 593, 469)
(187, 593, 504)
(188, 593, 546)
(189, 593, 662)
(190, 593, 765)
(191, 593, 861)
(192, 593, 895)
(193, 593, 977)
(194, 593, 999)
(195, 593, 1095)
(196, 593, 1151)
(197, 593, 1183)
(198, 593, 1234)
(199, 593, 1345)
(200, 683, 0)
(201, 683, 110)
(202, 683, 154)
(203, 683, 237)
(204, 683, 259)
(205, 683, 319)
(206, 683, 380)
(207, 683, 424)
(208, 683, 467)
(209, 683, 497)
(210, 683, 608)
(211, 683, 637)
(212, 683, 739)
(213, 683, 788)
(214, 683, 895)
(215, 683, 993)
(216, 683, 1078)
(217, 683, 1153)
(218, 683, 1173)
(219, 683, 1207)
(220, 731, 0)
(221, 731, 48)
(222, 731, 120)
(223, 731, 170)
(224, 731, 247)
(225, 731, 308)
(226, 731, 422)
(227, 731, 482)
(228, 731, 534)
(229, 731, 646)
(230, 731, 677)
(231, 731, 771)
(232, 731, 859)
(233, 731, 953)
(234, 731, 1049)
(235, 731, 1077)
(236, 731, 1164)
(237, 731, 1185)
(238, 731, 1236)
(239, 731, 1334)
(240, 791, 0)
(241, 791, 32)
(242, 791, 125)
(243, 791, 225)
(244, 791, 335)
(245, 791, 446)
(246, 791, 501)
(247, 791, 564)
(248, 791, 589)
(249, 791, 686)
(250, 791, 729)
(251, 791, 834)
(252, 791, 883)
(253, 791, 909)
(254, 791, 971)
(255, 791, 1013)
(256, 791, 1085)
(257, 791, 1188)
(258, 791, 1214)
(259, 791, 1278)
(260, 892, 0)
(261, 892, 32)
(262, 892, 72)
(263, 892, 101)
(264, 892, 194)
(265, 892, 302)
(266, 892, 332)
(267, 892, 356)
(268, 892, 394)
(269, 892, 468)
(270, 892, 585)
(271, 892, 687)
(272, 892, 787)
(273, 892, 884)
(274, 892, 929)
(275, 892, 1020)
(276, 892, 1104)
(277, 892, 1144)
(278, 892, 1240)
(279, 892, 1301)
(280, 925, 0)
(281, 925, 42)
(282, 925, 63)
(283, 925, 139)
(284, 925, 204)
(285, 925, 230)
(286, 925, 341)
(287, 925, 364)
(288, 925, 386)
(289, 925, 443)
(290, 925, 547)
(291, 925, 582)
(292, 925, 611)
(293, 925, 725)
(294, 925, 785)
(295, 925, 854)
(296, 925, 930)
(297, 925, 1046)
(298, 925, 1133)
(299, 925, 1216)
(300, 947, 0)
(301, 947, 63)
(302, 947, 105)
(303, 947, 204)
(304, 947, 290)
(305, 947, 348)
(306, 947, 467)
(307, 947, 581)
(308, 947, 632)
(309, 947, 746)
(310, 947, 773)
(311, 947, 799)
(312, 947, 867)
(313, 947, 902)
(314, 947, 973)
(315, 947, 999)
(316, 947, 1077)
(317, 947, 1151)
(318, 947, 1179)
(319, 947, 1294)
(320, 1042, 0)
(321, 1042, 25)
(322, 1042, 82)
(323, 1042, 117)
(324, 1042, 191)
(325, 1042, 304)
(326, 1042, 336)
(327, 1042, 430)
(328, 1042, 458)
(329, 1042, 535)
(330, 1042, 583)
(331, 1042, 606)
(332, 1042, 658)
(333, 1042, 685)
(334, 1042, 726)
(335, 1042, 816)
(336, 1042, 894)
(337, 1042, 929)
(338, 1042, 951)
(339, 1042, 975)
(340, 1070, 0)
(341, 1070, 72)
(342, 1070, 134)
(343, 1070, 165)
(344, 1070, 195)
(345, 1070, 216)
(346, 1070, 253)
(347, 1070, 292)
(348, 1070, 360)
(349, 1070, 440)
(350, 1070, 554)
(351, 1070, 579)
(352, 1070, 696)
(353, 1070, 726)
(354, 1070, 758)
(355, 1070, 821)
(356, 1070, 915)
(357, 1070, 973)
(358, 1070, 1044)
(359, 1070, 1095)
(360, 1097, 0)
(361, 1097, 83)
(362, 1097, 128)
(363, 1097, 176)
(364, 1097, 282)
(365, 1097, 385)
(366, 1097, 501)
(367, 1097, 609)
(368, 1097, 716)
(369, 1097, 807)
(370, 1097, 875)
(371, 1097, 987)
(372, 1097, 1072)
(373, 1097, 1103)
(374, 1097, 1125)
(375, 1097, 1211)
(376, 1097, 1311)
(377, 1097, 1352)
(378, 1097, 1439)
(379, 1097, 1500)
(380, 1189, 0)
(381, 1189, 110)
(382, 1189, 208)
(383, 1189, 312)
(384, 1189, 365)
(385, 1189, 389)
(386, 1189, 483)
(387, 1189, 540)
(388, 1189, 595)
(389, 1189, 655)
(390, 1189, 771)
(391, 1189, 842)
(392, 1189, 927)
(393, 1189, 971)
(394, 1189, 1028)
(395, 1189, 1048)
(396, 1189, 1140)
(397, 1189, 1237)
(398, 1189, 1345)
(399, 1189, 1408)
