400
(0, 0, 0)
(1, 0, 31)
(2, 0, 109)
(3, 0, 226)
(4, 0, 305)
(5, 0, 421)
(6, 0, 522)
(7, 0, 604)
(8, 0, 665)
(9, 0, 725)
(10, 0, 826)
(11, 0, 896)
(12, 0, 940)
(13, 0, 1007)
(14, 0, 1036)
(15, 0, 1100)
(16, 0, 1129)
(17, 0, 1214)
(18, 0, 1241)
(19, 0, 1340)
(20, 65, 0)
(21, 65, 56)
(22, 65, 117)
(23, 65, 188)
(24, 65, 277)
(25, 65, 370)
(26, 65, 450)
(27, 65, 561)
(28, 65, 636)
(29, 65, 660)
(30, 65, 737)
(31, 65, 823)
(32, 65, 858)
(33, 65, 932)
(34, 65, 977)
(35, 65, 1060)
(36, 65, 1167)
(37, 65, 1227)
(38, 65, 1251)
(39, 65, 1299)
(40, 139, 0)
(41, 139, 72)
(42, 139, 112)
(43, 139, 147)
(44, 139, 215)
(45, 139, 264)
(46, 139, 365)
(47, 139, 440)
(48, 139, 521)
(49, 139, 581)
(50, 139, 653)
(51, 139, 770)
(52, 139, 823)
(53, 139, 898)
(54, 139, 984)
(55, 139, 1062)
(56, 139, 1097)
(57, 139, 1175)
(58, 139, 1208)
(59, 139, 1248)
(60, 239, 0)
(61, 239, 107)
(62, 239, 148)
(63, 239, 225)
(64, 239, 295)
(65, 239, 324)
(66, 239, 393)
(67, 239, 467)
(68, 239, 576)
(69, 239, 618)
(70, 239, 699)
(71, 239, 812)
(72, 239, 927)
(73, 239, 975)
(74, 239, 1036)
(75, 239, 1080)
(76, 239, 1109)
(77, 239, 1177)
(78, 239, 1282)
(79, 239, 1303)
(80, 341, 0)
(81, 341, 106)
(82, 341, 133)
(83, 341, 154)
(84, 341, 218)
(85, 341, 261)
(86, 341, 340)
(87, 341, 370)
(88, 341, 485)
(89, 341, 531)
(90, 341, 593)
(91, 341, 695)
(92, 341, 762)
(93, 341, 881)
(94, 341, 985)
(95, 341, 1013)
(96, 341, 1034)
(97, 341, 1144)
(98, 341, 1261)
(99, 341, 1304)
(100, 451, 0)
(101, 451, 38)
(102, 451, 138)
(103, 451, 241)
(104, 451, 356)
(105, 451, 417)
(106, 451, 520)
(107, 451, 572)
(108, 451, 635)
(109, 451, 690)
(110, 451, 777)
(111, 451, 878)
(112, 451, 941)
(113, 451, 1029)
(114, 451, 1075)
(115, 451, 1113)
(116, 451, 1160)
(117, 451, 1216)
(118, 451, 1249)
(119, 451, 1274)
(120, 518, 0)
(121, 518, 72)
(122, 518, 173)
(123, 518, 224)
(124, 518, 305)
(125, 518, 407)
(126, 518, 448)
(127, 518, 478)
(128, 518, 504)
(129, 518, 549)
(130, 518, 570)
(131, 518, 666)
(132, 518, 691)
(133, 518, 747)
(134, 518, 838)
(135, 518, 956)
(136, 518, 996)
(137, 518, 1072)
(138, 518, 1133)
(139, 518, 1208)
(140, 561, 0)
(141, 561, 70)
(142, 561, 181)
(143, 561, 202)
(144, 561, 290)
(145, 561, 380)
(146, 561, 489)
(147, 561, 542)
(148, 561, 637)
(149, 561, 676)
(150, 561, 728)
(151, 561, 827)
(152, 561, 847)
(153, 561, 882)
(154, 561, 994)
(155, 561, 1049)
(156, 561, 1106)
(157, 561, 1129)
(158, 561, 1242)
(159, 561, 1276)
(160, 650, 0)
(161, 650, 91)
(162, 650, 203)
(163, 650, 316)
(164, 650, 405)
(165, 650, 437)
(166, 650, 506)
(167, 650, 589)
(168, 650, 629)
(169, 650, 673)
(170, 650, 731)
(171, 650, 773)
(172, 650, 808)
(173, 650, 867)
(174, 650, 930)
(175, 650, 987)
(176, 650, 1087)
(177, 650, 1183)
(178, 650, 1215)
(179, 650, 1334)
(180, 713, 0)
(181, 713, 71)
(182, 713, 167)
(183, 713, 223)
(184, 713, 329)
(185, 713, 362)
(186, 713, 421)
(187, 713, 520)
(188, 713, 619)
(189, 713, 734)
(190, 713, 803)
(191, 713, 873)
(192, 713, 980)
(193, 713, 1094)
(194, 713, 1186)
(195, 713, 1258)
(196, 713, 1373)
(197, 713, 1428)
(198, 713, 1472)
(199, 713, 1511)
(200, 779, 0)
(201, 779, 106)
(202, 779, 138)
(203, 779, 247)
(204, 779, 290)
(205, 779, 402)
(206, 779, 440)
(207, 779, 547)
(208, 779, 610)
(209, 779, 709)
(210, 779, 759)
(211, 779, 873)
(212, 779, 948)
(213, 779, 1034)
(214, 779, 1087)
(215, 779, 1128)
(216, 779, 1205)
(217, 779, 1237)
(218, 779, 1257)
(219, 779, 1329)
(220, 802, 0)
(221, 802, 112)
(222, 802, 191)
(223, 802, 286)
(224, 802, 350)
(225, 802, 424)
(226, 802, 454)
(227, 802, 542)
(228, 802, 635)
(229, 802, 690)
(230, 802, 724)
(231, 802, 803)
(232, 802, 922)
(233, 802, 998)
(234, 802, 1052)
(235, 802, 1115)
(236, 802, 1209)
(237, 802, 1250)
(238, 802, 1356)
(239, 802, 1381)
(240, 854, 0)
(241, 854, 80)
(242, 854, 170)
(243, 854, 255)
(244, 854, 308)
(245, 854, 356)
(246, 854, 406)
(247, 854, 460)
(248, 854, 512)
(249, 854, 575)
(250, 854, 632)
(251, 854, 676)
(252, 854, 699)
(253, 854, 783)
(254, 854, 871)
(255, 854, 900)
(256, 854, 994)
(257, 854, 1102)
(258, 854, 1205)
(259, 854, 1234)
(260, 968, 0)
